CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
589,0,31,10,110635.32,1,1,0,148218.86,0,1,0,0
582,1,25,9,148042.97,2,1,0,52341.15,0,0,0,1
698,1,37,8,0.0,2,0,0,145004.39,0,1,0,0
556,1,38,2,115463.16,1,1,0,150679.65,0,0,0,1
667,1,71,4,137260.78,1,0,1,94433.08,1,0,0,1
568,0,46,3,0.0,2,1,1,29372.62,0,0,0,1
639,1,22,4,0.0,2,1,0,28188.96,0,1,0,0
755,0,29,4,148654.84,2,1,1,28805.09,0,1,0,0
543,0,41,4,0.0,1,0,0,194902.16,0,0,0,1
488,0,28,7,139246.22,2,1,0,106799.49,0,0,1,0
462,0,24,9,69881.09,2,0,1,64421.02,0,0,1,0
622,0,30,4,107879.04,1,0,1,196894.62,0,1,0,0
645,1,30,1,125739.26,1,1,1,193441.23,0,1,0,0
515,0,66,6,0.0,2,1,1,160663.11,0,1,0,0
629,1,31,6,132876.55,1,1,1,130862.11,0,0,0,1
529,1,67,8,103101.56,2,1,1,154002.02,1,1,0,0
558,1,58,2,142537.18,1,1,1,88791.83,0,0,1,0
809,1,33,9,0.0,1,1,1,124045.65,0,0,0,1
734,0,29,0,139994.66,1,1,0,17744.72,0,1,0,0
646,0,36,6,144773.29,2,1,0,53217.3,0,0,1,0
608,1,59,1,0.0,1,1,0,70649.64,1,1,0,0
619,1,58,5,152199.33,1,1,1,86022.09,0,1,0,0
725,1,45,8,116917.07,1,0,0,173464.43,1,0,1,0
756,1,28,8,179960.2,1,1,0,89938.08,0,1,0,0
527,0,46,10,131414.76,1,1,0,54947.51,0,0,0,1
756,1,19,4,130274.22,1,1,1,133535.29,0,0,0,1
695,1,36,4,161533.0,1,1,0,100940.91,0,1,0,0
731,0,38,10,123711.73,2,1,0,171340.68,1,1,0,0
544,0,26,6,0.0,1,1,0,100200.4,1,1,0,0
701,1,36,7,95448.32,2,1,0,189085.07,0,0,1,0
676,0,48,2,124442.38,1,1,0,15068.53,1,0,1,0
679,1,29,3,0.0,2,1,1,63687.06,0,1,0,0
847,1,31,5,0.0,2,1,1,76326.67,0,0,0,1
797,1,59,4,129321.44,1,1,1,93624.55,0,0,0,1
738,1,38,5,177997.07,1,0,1,19233.41,0,0,0,1
550,0,45,8,111257.59,1,0,0,97623.42,1,0,1,0
677,1,40,7,95312.8,1,1,1,62944.75,0,0,0,1
648,0,40,5,139973.65,1,1,1,667.66,1,0,1,0
681,1,32,3,148884.47,2,1,1,90967.37,0,1,0,0
698,0,31,8,185078.26,1,0,0,115337.74,1,0,0,1
639,1,38,3,0.0,1,1,0,42862.82,0,1,0,0
809,0,39,5,0.0,1,1,0,77705.75,0,1,0,0
706,0,28,6,124923.35,2,1,1,50299.14,0,0,1,0
793,0,63,9,116270.72,1,1,1,184243.25,0,1,0,0
540,0,35,7,128369.75,2,1,0,198256.15,0,0,1,0
729,1,30,6,63669.42,1,1,0,145111.37,0,0,1,0
756,1,60,2,0.0,1,1,1,166513.49,1,1,0,0
595,0,23,10,101126.66,2,0,0,37042.8,0,0,0,1
691,1,30,7,101231.77,2,0,0,156529.44,0,0,1,0
610,0,57,7,72092.95,4,0,1,113228.82,1,1,0,0
850,1,40,6,0.0,1,1,0,136985.08,1,1,0,0
724,0,41,4,142880.28,3,0,0,185541.2,1,0,0,1
676,0,30,5,0.0,2,0,1,157888.5,0,0,0,1
848,1,31,4,90018.45,2,1,0,193132.98,0,0,1,0
698,0,57,9,111359.55,2,1,0,105715.01,0,1,0,0
544,0,21,10,161525.96,2,1,0,9262.77,0,1,0,0
467,1,28,10,126315.26,1,1,0,32349.29,1,0,1,0
739,0,20,4,133800.98,1,0,1,150245.81,0,1,0,0
657,0,38,5,123770.46,1,0,0,47019.66,1,0,1,0
611,0,61,3,131583.59,4,0,1,66238.23,1,1,0,0
740,0,60,5,108028.08,2,0,0,25980.42,1,1,0,0
705,1,32,3,0.0,2,0,0,129576.99,0,1,0,0
663,0,46,6,95439.4,1,1,1,21038.58,1,0,1,0
652,0,58,3,116353.2,2,0,1,193502.9,0,0,1,0
681,0,37,6,121231.39,1,1,1,146366.08,0,0,0,1
690,1,43,2,166522.78,1,0,0,119644.59,1,0,1,0
726,0,33,7,99046.31,2,1,1,56053.06,0,0,1,0
735,0,33,4,0.0,2,1,0,149474.69,0,1,0,0
562,0,31,9,117153.0,1,1,1,108675.01,0,0,1,0
517,1,46,4,0.0,1,1,0,22372.78,0,0,0,1
834,1,38,8,0.0,2,1,1,66485.26,0,0,0,1
608,1,42,5,0.0,2,1,0,178504.29,0,1,0,0
618,0,40,0,140306.38,1,1,0,160618.61,1,0,1,0
685,0,21,6,97956.5,1,1,1,164966.27,0,0,1,0
546,0,52,2,0.0,1,1,0,137332.37,1,1,0,0
790,1,32,3,0.0,1,1,0,91044.47,0,0,0,1
597,0,29,5,0.0,2,1,1,174825.57,0,1,0,0
582,1,52,2,151457.88,1,0,1,40893.61,0,1,0,0
595,0,25,7,106570.34,2,0,1,177025.79,0,0,1,0
528,0,32,4,85615.66,2,1,0,156192.43,0,1,0,0
712,0,44,2,0.0,2,0,0,45738.94,0,0,0,1
814,0,31,6,87772.52,1,1,0,188516.45,0,1,0,0
573,0,26,4,129109.02,1,0,0,149814.68,1,1,0,0
772,0,48,6,108736.52,1,1,0,184564.67,1,0,1,0
709,0,37,9,0.0,2,1,0,16733.59,0,1,0,0
620,1,40,5,108197.11,2,1,0,49722.34,0,0,1,0
561,0,49,8,0.0,2,1,1,12513.07,0,1,0,0
502,1,33,7,0.0,2,0,1,4082.52,0,1,0,0
739,1,34,9,0.0,1,1,0,60584.33,0,1,0,0
590,1,29,10,0.0,1,1,1,51907.72,1,0,0,1
527,1,31,4,0.0,1,1,0,169361.89,0,1,0,0
733,1,45,2,113939.36,2,1,0,3218.71,0,0,1,0
578,0,40,7,0.0,2,0,0,102233.73,0,1,0,0
723,1,28,4,0.0,2,1,1,123885.88,0,1,0,0
525,1,35,7,165358.77,1,0,1,94738.54,0,1,0,0
771,0,41,10,108309.0,4,1,1,137510.41,1,1,0,0
642,1,26,0,0.0,1,0,0,47472.68,0,1,0,0
653,1,41,8,102768.42,1,1,0,55663.85,0,1,0,0
633,1,25,1,0.0,1,1,0,100598.98,0,1,0,0
673,0,34,8,42157.08,1,1,0,20598.59,1,1,0,0
850,0,55,10,98488.08,1,1,0,155879.57,1,1,0,0
440,1,42,2,0.0,2,1,0,49826.68,0,1,0,0
600,1,34,0,0.0,2,0,1,3756.23,0,1,0,0
588,1,44,8,154409.74,1,1,0,49324.03,1,1,0,0
683,0,42,8,0.0,2,0,1,198134.9,0,1,0,0
601,1,46,2,99786.07,1,1,1,32683.88,1,1,0,0
636,0,37,9,157098.52,1,1,1,153535.27,0,0,1,0
544,0,45,6,0.0,2,0,1,151401.33,0,1,0,0
627,0,41,6,0.0,3,1,1,138700.75,1,1,0,0
752,0,36,3,0.0,2,1,1,48505.1,0,0,0,1
802,1,51,7,0.0,1,0,1,40855.79,0,0,0,1
681,1,67,7,0.0,2,0,1,163714.92,0,0,0,1
834,0,49,8,160602.25,2,1,0,129273.94,0,1,0,0
627,1,43,8,71240.3,1,0,1,127734.16,0,1,0,0
424,1,34,7,0.0,1,1,1,16250.61,0,0,0,1
730,0,37,1,0.0,2,1,1,124364.63,0,1,0,0
787,0,85,10,0.0,2,1,1,116537.96,0,1,0,0
841,0,33,7,154969.79,2,1,1,99505.75,0,0,1,0
584,0,46,6,87361.02,2,1,0,120376.87,1,0,1,0
730,1,45,6,152880.97,1,0,0,162478.11,0,0,1,0
653,1,58,1,132602.88,1,1,0,5097.67,1,0,1,0
774,1,40,9,93017.47,2,1,0,191608.97,0,1,0,0
687,0,47,7,0.0,2,1,1,177624.01,0,1,0,0
543,0,46,5,140355.6,1,1,1,85086.78,0,0,0,1
469,0,52,8,139493.25,3,0,0,150093.32,1,0,1,0
589,1,37,5,0.0,1,1,0,61324.87,0,1,0,0
637,1,50,4,126345.55,1,0,1,17323.0,1,0,1,0
655,0,39,6,94631.26,2,1,1,148948.52,0,1,0,0
539,0,40,7,81132.21,1,1,0,167289.82,0,1,0,0
659,0,38,3,0.0,2,1,0,158553.1,0,1,0,0
707,0,33,2,58036.33,1,1,1,83335.78,0,1,0,0
517,1,39,3,0.0,2,0,1,12465.51,0,0,0,1
436,1,43,5,0.0,2,1,1,35687.43,0,0,0,1
704,1,38,6,106687.76,1,1,0,173776.5,0,0,0,1
799,0,52,4,161209.66,1,1,1,89081.41,0,1,0,0
663,1,46,3,0.0,2,0,1,176276.1,0,1,0,0
708,0,33,8,0.0,2,0,1,15246.83,0,1,0,0
685,0,42,2,0.0,2,0,0,199992.48,0,0,0,1
811,1,52,10,76915.4,1,0,0,146359.81,1,0,1,0
660,1,38,7,0.0,2,0,1,146585.53,0,1,0,0
771,1,45,0,139825.56,1,0,0,170984.97,1,0,0,1
535,0,50,1,140292.58,3,0,0,69531.22,1,0,0,1
679,1,45,3,146758.24,1,1,0,48466.89,0,1,0,0
600,1,29,8,0.0,2,0,1,34747.43,0,1,0,0
735,1,55,6,134140.68,1,1,0,2267.88,0,1,0,0
553,1,41,1,0.0,2,1,0,90607.31,0,1,0,0
669,0,29,7,146011.4,1,0,0,50249.16,0,1,0,0
705,1,32,7,0.0,2,1,0,7921.57,0,1,0,0
748,0,23,8,85600.08,1,0,0,134077.71,0,0,0,1
653,0,25,2,158266.42,3,1,1,199357.24,0,0,1,0
507,1,46,6,92783.68,1,1,1,51424.29,0,0,0,1
632,1,60,2,0.0,2,0,1,2085.32,0,1,0,0
695,1,45,3,0.0,2,1,1,30793.61,0,1,0,0
755,1,30,4,123217.66,2,0,1,144183.1,0,1,0,0
591,1,49,3,0.0,2,1,0,50123.44,0,1,0,0
781,0,27,5,0.0,2,0,0,72969.9,0,1,0,0
663,1,33,5,157274.36,2,1,1,28531.81,0,1,0,0
551,1,52,1,0.0,1,0,0,63584.55,1,1,0,0
738,1,49,6,106770.82,1,1,0,123499.27,0,1,0,0
582,1,39,5,0.0,2,1,1,129892.93,0,1,0,0
610,1,36,7,115462.02,1,0,1,42581.04,0,0,1,0
751,1,36,5,73194.99,1,1,1,89222.66,0,0,1,0
759,1,26,4,0.0,2,1,0,135394.62,0,1,0,0
458,1,36,5,0.0,2,1,0,79723.78,0,0,0,1
636,0,31,9,80844.69,2,1,1,74641.9,0,0,1,0
653,0,42,1,0.0,2,1,1,5768.32,0,1,0,0
696,1,44,8,161889.79,1,0,0,75562.47,0,1,0,0
414,1,60,3,0.0,2,1,1,93844.82,0,0,0,1
680,1,31,1,0.0,2,1,1,3148.2,0,1,0,0
597,0,40,8,101993.12,1,0,1,94774.12,0,0,0,1
676,1,31,3,78990.15,1,1,1,124777.14,0,1,0,0
509,1,38,2,0.0,1,0,0,168460.12,0,0,0,1
540,1,22,4,0.0,3,1,1,186233.26,1,1,0,0
608,0,62,8,144976.5,1,0,0,175836.03,1,1,0,0
735,1,41,7,74135.85,1,1,1,11783.1,1,1,0,0
461,1,51,9,119889.84,1,0,0,56767.67,1,1,0,0
748,0,40,4,0.0,2,1,0,132368.47,0,0,0,1
750,0,35,3,0.0,1,1,0,191520.5,0,1,0,0
567,0,23,9,93522.2,1,0,1,81425.61,0,1,0,0
587,1,33,5,100116.82,1,1,0,34215.58,0,1,0,0
850,1,40,6,94607.08,1,1,0,36690.49,0,0,1,0
488,0,33,4,140002.35,1,1,0,123613.81,0,0,1,0
699,0,39,1,0.0,2,0,0,93826.63,0,1,0,0
755,1,41,6,104817.41,1,1,0,126013.58,1,1,0,0
561,1,37,5,0.0,2,1,0,83093.25,0,1,0,0
747,1,37,9,135776.36,3,1,0,85470.45,1,0,1,0
581,0,24,3,95508.2,1,1,1,45755.0,0,1,0,0
642,1,32,7,100433.8,1,1,1,39768.59,0,0,0,1
678,0,35,4,0.0,1,1,0,125518.32,0,1,0,0
559,0,29,3,79715.36,1,1,0,82252.28,0,1,0,0
716,1,27,1,122552.34,2,1,0,67611.36,0,0,1,0
687,0,35,3,99587.43,1,1,1,1713.1,1,1,0,0
850,1,39,8,0.0,2,1,1,37090.44,0,0,0,1
735,1,36,5,0.0,2,1,0,105152.17,0,0,0,1
543,1,30,4,140916.81,1,1,0,157711.18,0,1,0,0
715,0,35,3,0.0,1,1,1,152012.36,0,1,0,0
704,1,48,8,167997.6,1,1,1,173498.45,0,0,0,1
714,0,31,4,125169.26,1,1,1,106636.89,0,1,0,0
589,1,38,2,0.0,1,1,0,79915.28,0,1,0,0
593,0,38,5,142658.04,2,0,1,135337.11,0,0,1,0
680,0,30,8,141441.75,1,1,1,16278.97,0,1,0,0
611,1,46,6,0.0,2,1,0,45886.33,0,0,0,1
613,0,45,1,187841.99,2,1,1,147224.27,0,1,0,0
617,0,46,3,106521.49,1,0,1,86587.37,0,0,0,1
585,1,45,0,0.0,2,0,0,189683.7,0,0,0,1
662,0,41,4,0.0,2,1,0,126551.48,0,1,0,0
676,0,36,4,0.0,2,1,1,3173.31,0,0,0,1
749,1,42,1,129776.72,2,0,1,143538.51,0,1,0,0
793,0,33,0,0.0,1,0,0,175544.02,0,1,0,0
487,1,37,2,0.0,2,1,1,126722.57,0,1,0,0
551,1,35,7,129717.3,2,0,0,86937.2,0,1,0,0
494,1,37,5,107106.33,2,1,0,172063.09,0,0,1,0
652,1,31,2,119148.55,1,0,0,149740.22,0,1,0,0
790,1,42,1,85839.62,1,1,0,198182.73,0,0,1,0
671,0,31,4,0.0,2,0,1,79270.02,0,0,0,1
611,0,30,9,88594.14,1,1,0,196332.45,0,1,0,0
722,1,30,5,0.0,2,1,0,166376.54,0,1,0,0
769,0,39,8,0.0,1,0,1,21016.0,0,1,0,0
580,1,45,8,103741.14,1,1,0,47428.73,1,0,1,0
587,0,38,0,132122.42,2,0,0,31730.32,0,0,1,0
833,1,30,1,0.0,2,1,0,141860.62,0,1,0,0
838,0,40,6,61671.19,1,0,1,150659.35,1,0,0,1
573,0,33,0,90124.64,1,1,0,137476.71,0,1,0,0
656,0,49,9,97092.87,1,1,0,74771.22,1,0,1,0
602,0,43,2,113641.49,4,1,0,115116.35,1,0,1,0
766,0,27,7,158786.67,2,0,1,47579.25,0,1,0,0
581,1,25,5,77886.53,2,1,0,150319.49,0,1,0,0
762,1,35,9,122929.42,2,0,0,149822.04,0,0,0,1
534,0,23,5,104822.45,1,0,1,160176.47,0,1,0,0
850,1,32,9,141827.33,2,1,1,149458.73,0,0,1,0
599,0,39,4,0.0,1,1,0,194273.2,1,0,0,1
614,0,35,6,128100.28,1,0,0,69454.24,1,0,1,0
704,1,41,4,109026.8,2,1,1,43117.1,0,0,1,0
682,0,35,2,181166.44,1,1,1,63737.19,1,1,0,0
470,1,39,5,117469.91,2,0,0,63705.9,0,0,1,0
711,0,52,8,145262.54,1,0,1,131473.31,0,0,1,0
793,0,32,1,96408.98,1,1,1,138191.81,0,0,1,0
630,0,31,1,0.0,2,1,1,169802.73,0,0,0,1
728,0,37,4,0.0,1,0,0,4539.38,0,0,0,1
515,1,40,0,109542.29,1,1,1,166370.81,0,1,0,0
777,0,46,0,107362.8,1,1,0,487.3,0,0,1,0
776,1,39,2,104349.45,1,0,0,79503.05,0,0,0,1
590,1,39,9,0.0,2,1,1,104730.52,0,1,0,0
759,0,45,8,0.0,2,1,1,99251.24,0,1,0,0
419,0,27,2,121580.42,1,0,1,134720.51,0,0,0,1
501,1,25,6,104013.79,1,1,0,114774.35,0,0,1,0
506,0,57,6,0.0,2,0,1,194421.12,1,1,0,0
512,1,36,0,129804.17,1,1,0,53020.9,0,1,0,0
499,0,57,1,0.0,1,0,0,131372.38,1,1,0,0
791,0,35,7,52436.2,1,1,0,161051.75,0,0,1,0
850,0,28,1,105245.34,1,0,1,74780.13,0,1,0,0
755,0,45,7,135643.0,1,0,0,143619.52,1,0,1,0
595,0,41,2,138878.81,1,0,1,112269.67,0,0,1,0
657,1,31,3,125167.02,1,0,0,98820.39,0,0,0,1
505,1,26,8,112972.57,1,1,0,145011.62,0,1,0,0
679,0,50,6,132598.38,2,1,1,184017.98,0,0,1,0
432,1,42,9,152603.45,1,1,0,110265.24,1,1,0,0
730,0,32,9,127661.69,1,0,0,60905.51,0,1,0,0
658,0,31,3,133003.03,1,0,1,146339.27,1,0,1,0
684,0,48,3,73309.38,1,0,0,21228.34,1,1,0,0
669,1,30,7,95128.86,1,0,0,19799.26,0,1,0,0
786,1,24,2,120135.55,2,1,1,125449.47,0,0,1,0
445,1,45,10,0.0,2,0,1,90977.48,0,0,0,1
730,0,39,6,140094.59,1,1,0,172450.04,1,0,0,1
711,1,52,5,0.0,1,1,1,159808.95,0,1,0,0
661,1,35,5,0.0,1,1,0,155394.52,0,1,0,0
655,0,61,2,183997.7,2,1,1,161217.18,0,0,1,0
711,1,34,8,0.0,2,0,0,48260.19,0,1,0,0
678,0,50,6,0.0,1,1,0,8199.5,0,1,0,0
629,1,59,9,113657.83,1,1,1,116848.79,1,1,0,0
541,1,37,9,212314.03,1,0,1,148814.54,0,1,0,0
680,0,34,7,0.0,2,1,0,98949.85,0,0,0,1
702,0,60,5,138597.54,2,1,1,41536.59,1,0,1,0
744,0,44,3,0.0,2,1,1,189016.14,0,1,0,0
727,1,61,0,128213.96,2,1,1,188729.08,1,1,0,0
697,1,36,7,0.0,2,1,1,74760.32,0,1,0,0
750,1,36,7,136492.92,3,1,1,26500.29,1,1,0,0
566,1,42,3,108010.78,1,1,1,157486.1,0,1,0,0
699,1,35,5,0.0,2,1,1,78397.24,0,1,0,0
613,1,29,0,0.0,2,0,1,133897.32,0,0,0,1
691,0,31,5,40915.55,1,1,0,126213.84,1,1,0,0
730,0,43,1,103960.38,1,1,1,193650.16,0,0,0,1
629,0,33,6,0.0,2,1,1,59129.72,0,1,0,0
537,1,59,9,0.0,2,0,0,103799.77,1,1,0,0
588,1,41,6,106116.56,2,1,0,198766.61,0,0,1,0
599,1,58,4,0.0,1,0,0,176407.15,1,1,0,0
685,0,30,2,0.0,3,1,1,172576.43,1,0,0,1
470,0,48,6,140576.11,1,1,1,116971.05,0,0,0,1
642,0,40,7,0.0,2,1,0,10712.82,0,1,0,0
580,1,61,8,125921.37,1,1,1,94677.83,0,0,0,1
779,0,26,4,174318.13,2,0,1,38296.21,0,0,0,1
635,1,41,1,0.0,2,1,0,175611.5,0,0,0,1
753,1,51,4,79811.72,2,0,1,68260.27,1,0,0,1
665,0,40,1,173432.55,1,0,1,116766.79,0,0,0,1
750,1,37,3,0.0,2,1,0,16870.2,0,1,0,0
833,1,37,8,151226.18,2,1,1,136129.49,0,1,0,0
429,1,60,7,0.0,2,1,1,163691.48,0,1,0,0
835,1,23,9,0.0,1,1,0,19793.73,1,1,0,0
682,0,58,1,0.0,1,1,1,706.5,0,1,0,0
833,0,28,4,136674.51,2,0,0,5278.78,0,1,0,0
701,1,37,8,107798.85,1,1,0,16966.73,0,1,0,0
434,0,58,9,125801.03,2,1,0,60891.8,1,0,1,0
850,0,54,4,120952.74,1,1,0,66963.15,0,0,0,1
723,0,45,4,0.0,2,1,0,37214.39,0,0,0,1
850,1,43,4,161256.53,1,1,1,140071.57,0,1,0,0
466,0,47,5,102085.72,1,1,1,183536.24,1,0,1,0
700,1,44,9,0.0,2,1,0,142287.65,0,0,0,1
756,1,27,8,0.0,2,1,1,157932.75,0,1,0,0
535,1,30,6,103804.97,1,1,1,125710.53,0,1,0,0
584,0,26,0,146286.22,1,1,0,105105.35,0,1,0,0
794,1,30,8,0.0,2,1,1,24113.91,0,1,0,0
790,0,37,3,0.0,3,0,0,98897.32,0,0,0,1
616,1,39,2,121704.32,2,1,0,55556.3,0,0,1,0
697,0,40,7,130334.35,2,0,1,116951.1,0,0,0,1
594,1,61,3,62391.22,1,1,1,192434.11,0,1,0,0
593,1,27,10,0.0,3,0,0,94620.0,1,0,0,1
445,1,62,1,64119.38,1,1,1,76569.64,1,0,0,1
682,0,50,10,128039.01,1,1,1,102260.16,0,0,0,1
737,1,41,1,101960.74,1,1,1,123547.28,0,1,0,0
650,0,25,3,86605.5,3,1,0,16649.31,1,0,0,1
762,0,44,7,159316.64,1,0,0,24780.13,0,1,0,0
633,0,29,8,104944.1,1,1,1,97684.46,0,0,1,0
462,1,39,4,140133.08,2,0,0,131304.45,0,1,0,0
684,0,38,3,134168.5,3,1,0,3966.5,1,0,0,1
574,1,34,5,0.0,2,0,0,28269.86,0,0,0,1
413,1,35,2,0.0,2,1,1,60972.84,0,0,0,1
827,0,47,8,143001.5,2,1,0,108977.5,0,0,1,0
655,0,36,2,147149.59,1,1,1,87816.86,0,1,0,0
850,0,45,2,122311.21,1,1,1,19482.5,0,0,0,1
850,1,36,6,0.0,2,0,1,41291.05,0,0,0,1
609,0,39,8,141675.23,1,0,1,175664.25,0,1,0,0
726,0,53,1,113537.73,1,0,1,28367.21,0,1,0,0
620,1,36,7,169312.72,1,1,0,45414.09,0,0,0,1
579,0,64,6,145215.43,1,1,1,164083.72,0,0,1,0
564,1,37,9,100252.18,1,1,1,146033.52,0,0,0,1
573,1,56,3,154669.77,1,0,1,115462.27,1,0,0,1
850,1,62,5,0.0,2,1,1,180243.56,0,0,0,1
816,0,40,9,109003.26,1,1,1,79580.56,0,0,1,0
627,1,32,10,0.0,2,1,0,103287.62,0,1,0,0
660,1,34,1,0.0,2,1,0,9692.58,0,1,0,0
701,1,59,7,0.0,2,0,1,27597.59,0,0,0,1
599,1,44,10,118577.24,1,1,1,31448.52,0,1,0,0
673,0,37,8,0.0,2,1,1,183318.79,0,0,0,1
642,0,40,7,0.0,2,1,0,183963.34,0,1,0,0
681,1,38,6,181804.34,2,1,1,57517.71,0,0,1,0
661,1,37,7,109908.06,2,1,0,115037.67,1,0,1,0
534,1,41,9,0.0,2,1,0,13871.34,0,1,0,0
673,0,41,9,98612.1,1,1,0,151349.35,0,0,1,0
625,1,39,5,0.0,1,1,0,99800.87,0,1,0,0
653,0,32,4,83772.95,1,0,1,23920.65,0,1,0,0
627,0,37,7,147361.57,1,1,1,133031.96,0,0,1,0
559,0,31,1,139183.06,1,0,1,143360.56,0,0,0,1
512,1,36,1,0.0,1,0,1,135482.26,1,0,0,1
760,1,38,3,91241.85,1,0,1,80682.35,0,0,0,1
637,1,32,3,0.0,2,1,1,197827.06,0,1,0,0
596,1,42,7,0.0,2,1,1,121568.37,0,1,0,0
660,1,30,1,84440.1,2,1,1,60485.98,0,0,1,0
580,1,76,2,130334.84,2,1,1,51672.08,0,0,1,0
581,0,44,7,189318.16,2,1,0,45026.23,1,0,0,1
651,1,40,1,134760.21,2,0,0,174434.06,1,0,1,0
700,0,27,6,137963.07,1,0,0,8996.79,0,1,0,0
836,1,57,4,101247.06,1,1,0,37141.62,1,0,0,1
782,0,70,7,97072.42,1,0,1,131177.22,0,1,0,0
720,1,23,0,187861.18,2,1,1,104120.17,0,0,1,0
609,1,32,7,118520.41,1,0,0,3815.48,0,1,0,0
618,1,44,5,157955.83,2,0,0,139297.71,0,0,1,0
499,0,21,3,176511.08,1,1,1,153920.22,0,1,0,0
702,0,26,4,135219.57,1,0,1,59747.63,0,0,0,1
850,1,61,3,141784.02,1,1,1,92053.75,0,0,1,0
632,0,27,3,107375.82,1,1,1,62703.38,0,1,0,0
718,1,28,6,0.0,2,1,0,146875.86,0,0,0,1
544,1,48,10,78314.63,3,1,1,103713.93,1,1,0,0
503,1,32,9,100262.88,2,1,1,157921.25,0,0,0,1
679,1,35,1,130463.55,2,1,1,37341.17,0,0,1,0
695,0,31,8,0.0,2,0,1,131644.41,0,0,0,1
648,0,51,2,116574.84,1,1,0,4121.04,1,0,1,0
815,1,28,6,0.0,2,0,1,185547.71,0,0,0,1
713,0,52,0,185891.54,1,1,1,46369.57,1,1,0,0
583,0,29,10,0.0,2,1,1,111285.85,0,1,0,0
754,0,35,4,0.0,2,1,0,44830.71,0,1,0,0
576,1,55,9,0.0,2,1,1,94450.97,0,1,0,0
689,0,30,5,136650.89,1,1,1,41865.72,1,0,1,0
754,1,38,2,0.0,2,1,0,180698.32,0,1,0,0
675,0,61,5,62055.17,3,1,0,166305.16,1,1,0,0
626,1,29,7,0.0,2,1,0,49361.84,0,0,0,1
614,1,36,1,118311.76,1,1,0,146134.68,0,1,0,0
615,1,61,9,0.0,2,1,0,150227.85,1,0,0,1
673,0,69,3,78833.15,2,1,1,37196.15,0,0,1,0
678,1,43,5,102338.19,1,1,1,79649.62,0,1,0,0
572,1,23,2,126873.52,1,0,1,67040.12,0,0,0,1
666,0,38,6,127043.09,1,1,1,8247.0,0,1,0,0
711,0,28,8,0.0,2,0,0,105159.89,0,1,0,0
576,1,32,7,0.0,2,1,0,4660.91,0,1,0,0
742,1,27,5,190125.43,2,0,0,21793.59,0,0,1,0
850,0,36,6,143644.16,1,1,0,22102.25,1,0,1,0
569,0,32,8,145330.43,1,1,1,132038.65,0,0,1,0
620,0,25,1,137712.01,1,1,1,76197.05,0,0,1,0
559,1,45,8,24043.45,1,0,1,169781.45,1,1,0,0
524,0,25,7,131402.21,1,0,0,193668.49,0,0,1,0
663,1,45,5,83195.12,1,1,1,48682.1,0,1,0,0
774,0,43,1,116360.07,1,1,0,17004.14,0,0,0,1
580,0,65,9,106804.26,3,1,0,107890.69,1,1,0,0
697,1,51,1,147910.3,1,1,1,53581.14,0,0,1,0
670,1,36,7,0.0,2,0,0,59571.5,0,1,0,0
455,0,27,5,155879.09,2,0,0,70774.97,0,1,0,0
614,1,51,4,40685.92,1,1,1,46775.28,0,1,0,0
805,0,31,4,0.0,2,1,0,4798.12,0,1,0,0
562,1,29,9,0.0,1,1,1,25858.68,0,1,0,0
529,0,31,7,0.0,2,1,1,175697.87,0,1,0,0
632,1,32,6,111589.33,1,1,1,170382.99,0,1,0,0
731,0,37,1,128932.4,1,1,1,180712.52,0,0,0,1
508,1,54,10,0.0,1,1,1,175749.36,0,0,0,1
718,0,31,1,152663.77,1,0,1,17128.64,0,1,0,0
559,1,34,0,0.0,1,1,0,182988.94,0,0,0,1
829,1,28,3,132405.52,3,1,0,104889.2,1,0,1,0
537,1,42,1,190569.23,1,0,1,127154.8,0,0,0,1
603,1,46,4,98899.76,2,1,1,86190.34,0,0,1,0
653,0,60,2,120731.39,4,1,1,138160.11,1,1,0,0
717,0,36,2,164557.95,1,0,1,82336.73,0,0,0,1
706,1,42,9,0.0,2,1,1,28714.34,0,0,0,1
725,0,29,6,0.0,2,1,1,190776.83,0,1,0,0
539,1,37,2,127609.59,1,1,0,98646.22,0,1,0,0
754,1,61,5,146622.35,1,1,1,41815.22,1,1,0,0
689,0,31,4,0.0,2,1,1,136610.02,0,0,0,1
527,0,31,1,112203.25,1,1,0,182266.01,0,1,0,0
529,0,31,6,152310.55,1,1,0,13054.25,0,1,0,0
498,1,46,1,91857.66,1,1,0,101954.78,1,1,0,0
573,0,36,1,0.0,1,1,1,56905.38,0,1,0,0
777,0,30,4,137851.31,1,1,0,5008.23,1,1,0,0
443,0,54,3,138547.97,1,1,1,70196.23,1,1,0,0
667,0,23,6,136100.69,2,0,0,169669.33,1,0,0,1
488,0,22,6,0.0,2,1,1,66393.89,0,1,0,0
668,1,34,0,0.0,1,0,0,99984.86,0,0,0,1
659,1,20,8,0.0,2,0,0,112572.02,0,1,0,0
563,1,32,6,0.0,2,1,1,19720.08,0,0,0,1
635,1,29,2,0.0,2,0,0,117173.8,0,0,0,1
520,0,29,8,95947.76,1,1,0,4696.44,0,1,0,0
741,1,39,5,0.0,1,0,1,40207.06,0,1,0,0
646,0,37,7,96558.66,1,0,0,163427.18,0,1,0,0
654,1,29,1,0.0,1,1,0,180345.44,0,1,0,0
